,FIPS,Pop2010,LAPOP05_10,TractWhite,TractBlack,TractAsian,TractAIAN,TractHispanic,lawhite,lablack,laaian,laasian,lahisp,total_est,aian_est,asian_est,black_est,hisp_est,nhwhite_est,Fast Food,Restaurant,Grocery,Convenience,Market,metric,white_metric,black_metric,aian_metric,asian_metric,hisp_metric,AREA,la
27,01055,104430,58405.0,83823.0,15796.0,672.0,448.0,3447.0,0.5457571310976701,0.6478222334768295,0.6220238095238095,0.4263392857142857,0.47896721787061214,16.848682,39.436619,28.896105,33.247593,36.062992,12.976745,85,58,14,70,3.0,1.2632620264557235,2.885372255471092,2.509561906715826,2.772489920281529,2.0611987312075075,0.8332480733058438,1385.62,0.5592741549363209
28,01057,17241,163.0,14910.0,1969.0,37.0,52.0,204.0,0.00818242790073776,0.02031488065007618,0.0,0.0,0.0,17.928957,40.0,0.0,35.424355,34.782608,14.89118,13,9,4,8,1.0,0.039325813715665806,0.07593460148007898,0.0,0.0,0.0,0.0,1625.63,0.009454207992575837
29,01059,31704,6845.0,26320.0,1228.0,63.0,215.0,4710.0,0.2050531914893617,0.4250814332247557,0.4126984126984127,0.2372093023255814,0.23736730360934183,19.544746,24.398624,66.129036,38.953041,36.472897,14.933792,17,17,10,20,2.0,1.330991753222258,1.5780392755327204,8.866460194502734,5.070608816072479,2.728901858176505,1.118090442752574,1641.59,0.21590335604340147
30,01061,26790,3204.0,23127.0,2539.0,67.0,224.0,920.0,0.12046525705884897,0.1295785742418275,0.13432835820895522,0.04017857142857143,0.0782608695652174,16.305561,2.0,0.0,33.207691,22.007256,13.921987,10,19,10,15,0.0,0.7279186149835288,0.08993300265684881,0.0,1.6650745098694655,0.3300560310350345,0.40669907006183353,1487.72,0.11959686450167974
31,01063,9045,2971.0,1575.0,7370.0,15.0,17.0,69.0,0.26095238095238094,0.3439620081411126,0.13333333333333333,0.5882352941176471,0.2898550724637681,30.783686,0.0,0.0,35.493614,0.0,11.645102,2,2,2,13,2.0,2.2358163388817234,0.0,0.0,1.0464304846139674,0.0,0.7463553088022048,1676.01,0.32846876727473745
32,01065,15760,2389.0,6266.0,9301.0,35.0,25.0,140.0,0.22406639004149378,0.10321470809590366,0.0,0.04,0.12857142857142856,24.636156,0.0,43.243244,36.887817,0.0,6.8334637,10,4,2,12,1.0,0.47392177623102894,0.0,0.5664135541345098,0.0,0.0,0.11149596319796956,1667.8,0.15158629441624366
33,01067,17302,5676.0,11865.0,4942.0,54.0,57.0,389.0,0.35541508638853775,0.2668959935248887,0.2037037037037037,0.42105263157894735,0.2159383033419023,15.072362,,0.0,22.897104,9.5808392,12.18739,13,8,2,12,2.0,0.5715590205270589,,0.0,0.539154420169794,0.4663088149225218,0.3042104171501638,1454.93,0.32805456016645473
34,01069,101547,41202.0,71053.0,26176.0,820.0,446.0,2995.0,0.3664588405837895,0.5100855745721271,0.6597560975609756,0.2982062780269058,0.3549248747913189,16.777849,26.385807,1.997503,34.592274,31.375582,9.6528234,116,73,17,71,3.0,1.1396442547169392,1.6187411553122186,0.1705737925580993,3.820712408047505,1.5663557170129663,0.5735517673852613,1501.73,0.4057431534166445
35,01071,53227,9321.0,48348.0,1781.0,185.0,719.0,1339.0,0.174795234549516,0.180235822571589,0.15135135135135136,0.19471488178025037,0.20985810306198655,17.480734,10.97561,20.370371,22.5084,26.644463,16.725285,32,26,11,42,1.0,0.632631597501365,0.3964778696340982,0.7587535706691689,0.7040307423736886,1.0721778062745562,0.7253706279892174,2791.67,0.17511789129577093
36,01073,658466,444964.0,349166.0,276525.0,9158.0,1740.0,25488.0,0.6130980679676715,0.7571322665220143,0.6474120987115091,0.5913793103448275,0.6730618330194602,15.473801,8.3099909,8.824194,25.030067,21.5667,7.668622,709,392,107,459,17.0,1.6991782902625023,0.82790578727106,1.0856684693957557,2.63325699153409,2.0725272351925166,0.8387310437679537,2878.2,0.6757585053746131
37,01075,14564,89.0,12626.0,1643.0,4.0,24.0,180.0,0.00696974497069539,0.0006086427267194157,0.0,0.0,0.0,18.537157,0.0,,27.812677,3.529412,17.308769,6,7,4,9,1.0,0.031112276202071968,0.0,,0.0,0.0,0.0,1566.56,0.006110958527876957
38,01077,92709,35884.0,80112.0,9257.0,685.0,338.0,2082.0,0.3635285600159776,0.5290050772388463,0.7153284671532847,0.393491124260355,0.5533141210374639,17.710783,22.1875,19.880714,40.110447,21.842817,15.037235,71,69,19,49,1.0,1.4049097214348782,1.65302191353305,2.1553783802816864,5.880235433642022,1.7614701673895812,1.7051847703061946,1729.34,0.3870605874294836
39,01079,34339,5962.0,26647.0,3938.0,42.0,1953.0,574.0,0.1785191578789357,0.13001523616048755,0.3571428571428571,0.19918074756784435,0.18815331010452963,13.622054,9.42029,0.0,14.050666,17.892977,13.350685,15,15,3,20,1.0,0.20662389141426737,0.14692060669577092,0.0,0.4384019627828416,0.31136054064540997,0.21945679037650126,1788.85,0.17362182940679693
40,01081,140247,88244.0,100006.0,31901.0,3658.0,445.0,4571.0,0.6275923444593324,0.6370333218394408,0.6068890103881903,0.6202247191011235,0.6394661999562459,19.179239,16.017317,16.972063,26.519541,30.266836,16.279835,145,102,18,79,4.0,1.5488234017884381,1.290168199702024,1.3876364848050138,2.065637937937373,2.4093229617120935,1.3361232398594223,1573.52,0.6292041897509394
41,01083,82782,18427.0,66506.0,10429.0,924.0,547.0,4591.0,0.1972453613207831,0.3618755393613961,0.08441558441558442,0.22486288848263256,0.3308647353517752,13.452522,17.532467,24.13793,19.678715,38.54113,10.579734,52,44,10,59,1.0,0.3617316567278871,0.4177475523978288,1.055172191758791,0.20067046305630779,1.0469026862342832,0.4228529015972286,1450.24,0.22259669976564952
42,01085,11299,4411.0,2859.0,8310.0,14.0,25.0,87.0,0.3462749213011542,0.40529482551143203,0.14285714285714285,0.16,0.39080459770114945,27.323774,0.0,0.0,34.105213,47.169811,8.8016253,1,2,2,9,1.0,1.8881118620719788,0.0,0.0,0.8624078742745881,1.3359004796884681,0.6088531081481119,1854.2,0.3903885299584034
43,01087,21452,11556.0,3319.0,17729.0,76.0,29.0,232.0,0.1958421211208195,0.6024028427999323,0.6710526315789473,0.27586206896551724,0.5560344827586207,27.404053,0.0,0.0,29.65341,82.926826,15.389548,9,3,4,13,1.0,2.752623078121516,0.0,0.0,3.7104230497463124,4.265591234962418,1.5955844419296972,1577.02,0.5386910311392877
44,01089,334811,221860.0,228280.0,80376.0,8265.0,2551.0,15404.0,0.6453302961275627,0.7043769284363491,0.7226860254083485,0.6040768326146608,0.7130615424565049,11.955477,10.143388,9.0404234,23.024538,24.604237,7.2817922,333,223,46,217,7.0,1.0884395461947483,0.8993385425261751,0.8748870874845224,2.2861182735568435,2.042020959793975,0.7133840733639824,2076.11,0.6626425057719131
45,01091,21027,7346.0,9751.0,10872.0,53.0,34.0,352.0,0.3377089529279048,0.36101913171449596,0.20754716981132076,0.3529411764705882,0.36363636363636365,22.659103,18.75,,36.896114,69.444443,6.3488736,18,12,3,21,3.0,1.1294324538663418,0.9034160176056807,,1.092550155191304,3.4969044673654883,0.3293881165773876,2530.11,0.34936034622152473
46,01093,30776,932.0,28791.0,1184.0,54.0,101.0,632.0,0.03171129866972318,0.006756756756756757,0.0,0.0,0.0031645569620253164,17.799461,11.111112,0.0,25.421133,17.546848,17.303171,19,21,3,23,2.0,0.0525435814658207,0.03434635344275526,0.0,0.0,0.0,0.005337620573157449,1922.52,0.030283337665713544
47,01095,93019,31573.0,81464.0,1494.0,478.0,706.0,11238.0,0.33265000491014435,0.22757697456492637,0.32217573221757323,0.3243626062322946,0.4367325146823278,19.945885,51.063831,4.477612,36.440678,40.170334,16.614809,80,62,22,74,3.0,1.601210791922101,4.017463528132718,0.24100485523584858,2.776708485120307,3.0816778620298932,1.7161762751889893,1465.52,0.3394252787065008
48,01097,412992,218706.0,248647.0,142992.0,7561.0,3681.0,9936.0,0.4975809078734109,0.596795624930066,0.46435656659172064,0.26840532464004346,0.5236513687600644,19.207039,35.735638,24.21983,30.780951,21.092215,12.082282,276,218,56,250,5.0,1.3791956055449521,2.4110800867102307,1.9599415013143058,1.9381170978520834,0.7676437258090842,0.8579018392475519,3184.24,0.5295647373314737
49,01099,23068,4295.0,12718.0,9614.0,67.0,260.0,220.0,0.13178172668658594,0.2585812356979405,0.07462686567164178,0.33076923076923076,0.09545454545454546,25.391945,26.621161,7.9207921,41.197861,0.0,14.311411,10,9,5,14,2.0,1.02472953974534,0.7604002434067975,0.44394143595554125,0.6663922400741221,0.0,0.29610049241767417,2656.5,0.18618865961505116
50,01101,229363,158511.0,90656.0,125477.0,4821.0,589.0,8314.0,0.6452303212142605,0.7283247128955904,0.6469612113669363,0.6502546689303904,0.6377195092614867,18.946665,10.413885,8.0855017,28.146267,34.235668,6.3316994,218,145,34,149,3.0,1.9409948288645211,0.9960545003496839,0.8729463947766487,2.69932143278744,3.3000296502588724,0.5985570469579422,2031.2,0.6910922860269529
51,01103,119490,54212.0,95404.0,14185.0,691.0,1042.0,9156.0,0.3925516749821811,0.7701092703560098,0.5180897250361794,0.4088291746641075,0.6472258628221931,14.981651,19.110689,21.128609,33.784191,34.391468,10.424339,90,64,18,95,3.0,1.0239163747105213,1.1300928411268205,2.4511179001698356,2.636692276037123,2.118036978849169,1.016354778351901,1500.48,0.4536948698635869
52,01105,10591,4187.0,3204.0,7276.0,30.0,17.0,114.0,0.29775280898876405,0.439802089059923,0.2,0.35294117647058826,0.20175438596491227,28.80747,0.0,,37.319202,0.0,7.668829,2,6,3,8,1.0,3.225933405688853,0.0,,2.114202738173921,0.0,0.43826453195116005,1863.91,0.3953356623548296
53,01107,19746,820.0,11110.0,8211.0,36.0,28.0,313.0,0.03384338433843384,0.05285592497868713,0.027777777777777776,0.0,0.025559105431309903,26.892925,50.0,0.0,47.180225,0.0,11.886024,7,5,5,9,2.0,0.28278972921667833,0.42848405168684595,0.0,0.33185501001609324,0.0,0.0769259952838752,2282.84,0.041527397954016006
54,01109,32899,13710.0,19144.0,12054.0,654.0,192.0,730.0,0.4366381111575428,0.37116309938609593,0.6850152905198776,0.3177083333333333,0.47808219178082195,28.634647,40.148701,72.679504,40.158188,40.0,18.775442,34,23,7,20,1.0,2.5389955155217767,3.729996984421492,5.739738282786379,5.853150847655036,2.7039828971498627,1.9098887881423718,1740.71,0.41672999179306364
55,01111,22913,7679.0,17532.0,4607.0,55.0,84.0,649.0,0.2850216746520648,0.5257217278055134,0.34545454545454546,0.25,0.36363636363636365,21.471916,39.130436,,39.626461,47.246891,15.215696,10,7,3,20,2.0,0.9421776798180974,1.4602656655940442,,1.7923197843225167,1.5465093287653298,0.7244333387556886,1503.62,0.3351372583249684
56,01113,52947,21188.0,28449.0,22135.0,236.0,219.0,1946.0,0.3756195296846989,0.439665687824712,0.4364406779661017,0.319634703196347,0.3232271325796506,23.294561,71.698112,16.129032,30.949234,12.301353,17.449062,48,23,12,35,1.0,2.112725260763871,6.103736440301629,1.6072031159219875,3.0613643083441615,0.8911415525114155,1.2782617205427034,1660.55,0.4001737586643247
57,01115,83593,10376.0,73741.0,7150.0,518.0,281.0,1716.0,0.12821903689941824,0.08937062937062937,0.14285714285714285,0.10676156583629894,0.08216783216783216,10.633818,8.8888893,3.8860104,23.313566,29.558542,9.2279348,55,42,14,53,1.0,0.2210585915637942,0.1908789916873616,0.05816435266880429,0.5577875180936203,0.5285134782650712,0.12698852261109625,1636.61,0.12412522579641835
58,01117,195085,104932.0,161943.0,20732.0,3726.0,553.0,11567.0,0.5444693503269669,0.46353463245224774,0.668545356951154,0.5099457504520796,0.541367683928417,7.3577108,20.786516,6.3308945,13.072762,29.477383,5.2042651,162,120,26,106,8.0,0.5274438783946035,1.5083586252869705,0.3911080310323084,1.1647901826296978,2.0033755597701397,0.3754924496355372,2032.96,0.5378783607145603
59,01119,13763,2483.0,3326.0,10316.0,33.0,11.0,86.0,0.15003006614552014,0.19135323768902676,0.15151515151515152,0.0,0.08139534883720931,34.774696,,,44.110374,0.0,8.262455,8,6,2,20,1.0,0.911682959885861,,,0.9712112184843422,0.0,0.09772947859866951,2341.07,0.18041124754777302
60,01121,82291,25486.0,53739.0,26055.0,339.0,264.0,1671.0,0.2984052550289361,0.32746113989637304,0.4424778761061947,0.375,0.412327947336924,18.409105,0.0,33.546326,29.111603,24.266285,13.195518,50,44,8,78,1.0,0.5542678148558876,0.0,1.0679289984367997,1.2522623631246892,0.8846514807208564,0.5289405500953868,1908.25,0.3097058001482544
61,01123,41616,4778.0,29087.0,11083.0,197.0,121.0,1042.0,0.10444528483514973,0.14391410267977983,0.13705583756345177,0.049586776859504134,0.11612284069097889,17.532562,67.647057,0.0,33.804245,52.311165,10.270592,23,19,6,35,1.0,0.2902165061642293,1.0186586125468007,0.0,0.6679742087190206,0.37398242014355576,0.17195073797837981,1855.78,0.11481161091887736
62,01125,194656,97938.0,129004.0,57611.0,2306.0,526.0,5949.0,0.46814052277448764,0.5797330370936106,0.5472679965307892,0.5019011406844107,0.5014288115649689,19.746178,18.467583,20.222841,30.814064,26.244078,14.520187,171,122,25,128,2.0,1.275964811852364,1.11034645220302,1.5057138017311549,2.16581444577248,1.6916936396014826,0.935090635674101,3423.35,0.5031337333552524
63,01127,67023,7990.0,61146.0,3928.0,195.0,251.0,1307.0,0.11099663101429366,0.1855906313645621,0.2923076923076923,0.11553784860557768,0.3297628156082632,18.588657,22.727274,13.836477,39.409851,26.333061,16.906408,45,39,10,47,1.0,0.33063366149477974,0.37638584458152424,0.3831401910226702,1.7187834922340095,0.45394345450657875,0.8318196296647516,2049.17,0.11921280754367904
64,01129,17581,1966.0,11508.0,4380.0,20.0,1411.0,151.0,0.12469586374695864,0.11278538812785388,0.1,0.011339475549255847,0.052980132450331126,19.69511,30.551416,0.0,36.766743,100.0,10.960008,2,5,3,10,1.0,0.3758166622349161,0.6500714191705793,0.0,0.6273831352027757,0.1934954021259743,0.09908355761845551,2797.73,0.11182526591206415
65,01131,11670,4897.0,3126.0,8465.0,4.0,14.0,72.0,0.3048624440179143,0.4637920850561134,1.0,0.35714285714285715,0.5555555555555556,38.464272,,,49.800266,100.0,6.529788,3,2,7,9,3.0,9.681528963726118,,,29.871624850042842,21.422450728363327,2.1759742930591264,2301.21,0.4196229648671808
66,01133,24484,1033.0,23409.0,115.0,60.0,163.0,639.0,0.04306036139946175,0.008695652173913044,0.0,0.03067484662576687,0.012519561815336464,20.612381,28.57143,0.0,73.333336,74.595467,18.959812,11,17,6,24,1.0,0.21311547757577196,0.30149389842331886,0.0,0.0,0.5607428138872211,0.058169058570778795,1587.61,0.042190818493710175
67,02013,3141,1226.0,660.0,219.0,1130.0,876.0,385.0,0.5166666666666667,0.8493150684931506,0.3973451327433628,0.1541095890410959,0.5714285714285714,10.419486,13.777778,8.9451914,19.211823,12.565444,2.3696682,1,1,4,0,0.0,5.17917855931974,9.065289568078107,9.674989935148478,9.721393645561276,2.4660368175216862,1.7244140264701866,18083.15,0.3903215536453359
68,02016,5561,1190.0,2004.0,332.0,1606.0,857.0,726.0,0.14520958083832336,0.09939759036144578,0.11145703611457036,0.6872812135355892,0.08402203856749312,12.561403,19.827587,12.570093,6.4735947,16.298811,6.8965516,0,4,4,1,1.0,1.9334783418094543,2.0709624868227943,0.8987138678793578,0.5189913168631479,8.057447655649856,0.41680440533566354,11370.78,0.21399028951627405
69,02020,291826,203547.0,192498.0,16226.0,23580.0,23130.0,22061.0,0.7135191014971584,0.6740416615308764,0.6696352841391009,0.6601383484651967,0.686732242418748,7.8972936,16.188665,11.610632,10.972552,11.47525,5.0895481,208,247,33,51,10.0,0.6228865670864722,1.306190731027634,0.8849781705372982,0.8308754642022471,0.8566177627984937,0.3952361123654698,4415.1,0.697494397346364
70,02050,17013,13084.0,1894.0,65.0,160.0,14109.0,181.0,0.7243928194297783,0.8153846153846154,0.55,0.7767382521794599,0.8011049723756907,18.594542,21.409315,0.0,0.0,0.0,4.9092846,6,6,23,5,0.0,19.33267959011183,20.96639882812764,0.0,0.0,0.0,5.316851994883341,105075.89,0.7690589549168283
71,02060,997,561.0,481.0,0.0,8.0,334.0,24.0,0.4553014553014553,,0.375,0.6407185628742516,0.5416666666666666,5.0,9.1445427,,,0.0,3.1055901,0,2,2,0,0.0,5.643812078160259,8.352103509280441,,,0.0,3.374512813440321,1304.94,0.5626880641925778
72,02068,1826,1826.0,1637.0,10.0,19.0,65.0,42.0,1.0,1.0,1.0,1.0,1.0,4.6462512,13.953489,0.0,0.0,0.0,4.6172543,3,6,1,3,0.0,2.5444968236582692,7.641560240963855,0.0,0.0,0.0,2.5286168127053665,33026.02,1.0
73,02070,4847,2462.0,878.0,11.0,32.0,3470.0,101.0,0.16173120728929385,0.18181818181818182,0.0,0.615850144092219,0.24752475247524752,18.117451,22.541233,0.0,27.272728,24.752476,2.5246983,1,2,4,1,1.0,7.594498416470764,3.0085585532323265,0.0,0.0,12.580000752002636,0.5157213301276485,48092.95,0.5079430575613781
74,02090,97581,53356.0,75175.0,4423.0,2591.0,6879.0,5651.0,0.5475623545061523,0.49830431833597105,0.543033577769201,0.5852594853903184,0.4928331268801982,7.6254888,22.297186,7.0153055,11.125689,7.9518547,5.9938302,44,69,7,24,3.0,0.2991014115649778,0.8758231382661719,0.2507690961936506,0.43339747409559354,0.3338486870122676,0.21190299911032626,19005.89,0.5467867720150439
75,02100,2508,519.0,2086.0,10.0,14.0,230.0,47.0,0.21380632790028764,0.0,0.2857142857142857,0.10869565217391304,0.2765957446808511,7.2259641,20.512821,0.0,0.0,79.069771,2.8201218,1,5,3,0,1.0,1.7886663957155282,5.2461374795285955,0.0,0.0,10.280550629290618,0.9330546523465336,6005.15,0.2069377990430622
76,02105,2150,2137.0,1014.0,8.0,12.0,890.0,77.0,0.9901380670611439,1.0,1.0,0.996629213483146,1.0,15.910225,25.721153,0.0,0.0,5.6603775,6.4073229,2,1,4,3,0.0,29.42143932936723,47.38138179349572,0.0,0.0,10.495437350405018,11.920600744186046,19489.47,0.9939534883720931
77,02110,31275,10035.0,21814.0,279.0,1919.0,3692.0,1588.0,0.30815072888970385,0.35842293906810035,0.36060448150078167,0.3066088840736728,0.3406801007556675,6.5168686,26.082802,0.49180329,10.683761,19.813663,3.7880971,28,31,4,7,2.0,0.26743712557781113,1.0279692339294422,0.022544982336711275,0.49274015614814043,0.7769841856872033,0.16505570605279002,6997.97,0.320863309352518
78,02122,55400,14911.0,46857.0,269.0,631.0,4081.0,1641.0,0.2574001750005335,0.2527881040892193,0.2884310618066561,0.38029894633668215,0.2748324192565509,9.5449266,27.593639,1.7426273,16.666668,3.7654321,8.2275324,44,69,17,18,6.0,0.7883312727437475,2.17950049869181,0.13517622151839273,1.4751288937964495,0.4394192711597372,0.6938677757772952,41634.94,0.2691516245487365
79,02130,13477,2786.0,9176.0,78.0,943.0,1910.0,538.0,0.19125980819529206,0.358974358974359,0.17073170731707318,0.2895287958115183,0.23791821561338292,8.3345928,13.846154,0.62266499,0.0,21.769911,6.4693971,11,13,4,3,0.0,0.5113744591783861,0.7859947342234846,0.06634140109550364,0.0,1.8707475303862657,0.4568338396160553,12583.23,0.20672256436892483
80,02150,13592,9442.0,7522.0,92.0,2660.0,1797.0,996.0,0.6560755118319596,0.5,0.8360902255639098,0.679465776293823,0.6566265060240963,10.943684,14.839278,9.6595116,16.393442,14.386318,9.7888956,6,11,5,2,0.0,2.796602959891235,3.5814033656072457,1.7766906268393172,5.042082335031221,3.5958691612271174,2.3644968789223992,16963.35,0.6946733372572101
81,02164,1631,1631.0,380.0,9.0,6.0,1061.0,43.0,1.0,1.0,1.0,1.0,1.0,21.424149,24.356617,0.0,0.0,0.0,20.967741,0,0,2,2,0.0,26.271182096873083,29.86709625996321,0.0,0.0,0.0,25.711515634580014,61258.47,1.0
82,02170,88995,32076.0,75540.0,856.0,1096.0,4901.0,3301.0,0.3600344188509399,0.4088785046728972,0.36861313868613144,0.35747806570087737,0.38018782187215994,9.8990631,24.75787,12.381951,8.1582203,12.5,9.1774702,36,54,10,17,7.0,0.4009064861388714,1.0015939476866251,0.5688761851579397,0.3379096792938831,0.5021041430710677,0.3920627457311822,63734.21,0.3604247429630878
83,02180,9492,2196.0,1552.0,27.0,96.0,7199.0,115.0,0.09600515463917526,0.1111111111111111,0.03125,0.2762883733851924,0.06956521739130435,24.603085,31.632809,0.0,0.0,6.1224489,1.7316017,1,10,19,1,0.0,11.393575765845537,6.078944550633524,0.0,0.0,3.3859742421601617,0.24112154711519085,59470.73,0.23135271807838179
84,02185,9430,3575.0,3147.0,94.0,425.0,5100.0,249.0,0.7219574197648554,0.5106382978723404,0.09647058823529411,0.21549019607843137,0.40963855421686746,11.806349,13.172655,0.0,10.810811,21.686749,5.6962023,3,4,8,2,0.0,3.797154468545931,8.067949959917387,0.0,0.8847722557544756,3.96460809697877,1.9795411026076735,229720.22,0.37910922587486745
85,02188,7523,4293.0,846.0,37.0,42.0,6121.0,58.0,0.4574468085106383,0.16216216216216217,0.07142857142857142,0.5938572128737134,0.3793103448275862,19.744795,21.718853,36.585365,0.0,44.329895,5.5180182,3,1,8,2,0.0,11.98178109581766,10.565168139690764,6.308931960007329,0.0,27.994818972946288,2.2257518396457754,92132.63,0.5706500066462847
86,02195,3815,168.0,2711.0,15.0,100.0,614.0,130.0,0.05090372556252305,0.06666666666666667,0.02,0.014657980456026058,0.06923076923076923,9.7370472,16.269842,0.0,,0.0,10.329986,3,1,3,4,1.0,0.337185373236981,0.6512678155546092,0.0,,0.0,0.5623744772658534,8500.3,0.044036697247706424
87,02198,5559,1262.0,2799.0,17.0,21.0,2207.0,127.0,0.2976062879599857,0.23529411764705882,0.09523809523809523,0.152242863615768,0.18110236220472442,14.025168,18.87232,0.0,0.0,17.073172,11.38777,3,2,5,5,0.0,2.8638092223080736,5.051736913467348,0.0,0.0,2.337892243465146,1.8549667631265467,10160.19,0.22701924806619897
88,02220,8881,4541.0,5798.0,47.0,529.0,1493.0,437.0,0.5213866850638151,0.6170212765957447,0.2646502835538752,0.5257870060281313,0.5491990846681922,7.0243678,14.01116,6.6176472,0.0,0.0,5.0097017,4,7,4,2,1.0,1.6176888664075024,3.290274638576162,1.8390852937301005,0.0,0.0,1.239195400563309,7434.15,0.5113162932102241
89,02230,968,3.0,885.0,0.0,5.0,34.0,21.0,0.003389830508474576,,0.0,0.0,0.0,10.842295,0.0,54.545456,0.0,2.4390242,11.704312,2,9,2,1,0.0,0.06942593786285091,0.0,,0.0,0.0,0.0,1171.53,0.0030991735537190084
90,02240,7029,2090.0,5651.0,76.0,64.0,808.0,234.0,0.24756680233586975,0.10526315789473684,0.359375,0.6918316831683168,0.11965811965811966,10.038552,23.492064,0.0,0.0,0.0,8.5006561,3,6,4,5,1.0,1.6985966522328353,3.309634465642112,0.0,0.0,0.0,0.5788433773147388,64150.97,0.297339593114241
91,02261,9636,2724.0,7127.0,46.0,354.0,1315.0,349.0,0.2619615546513259,0.21739130434782608,0.0847457627118644,0.48365019011406846,0.19197707736389685,6.9073782,17.211597,0.0,0.0,3.6144576,3.6075037,7,14,8,8,3.0,1.6211258955752792,3.743276636074801,0.0,0.0,1.4513350812779076,0.5749755225449931,88680.95,0.28268991282689915
92,02275,2369,506.0,1719.0,4.0,33.0,384.0,37.0,0.24200116346713205,0.5,0.18181818181818182,0.11979166666666667,0.16216216216216217,8.2935305,23.543123,0.0,0.0,0.0,4.4287548,1,1,3,1,0.0,2.2432676644522487,7.21502299406897,0.0,0.0,0.0,0.9094678607691694,6582.41,0.21359223300970873
93,02282,662,2.0,281.0,2.0,27.0,237.0,17.0,0.0,0.0,0.0,0.004219409282700422,0.0,4.2654028,5.8997049,0.0,,0.0,2.9850745,0,0,2,0,0.0,0.038931762214656676,0.0,0.0,,0.0,0.0,19812.02,0.0030211480362537764
94,02290,5588,5005.0,1243.0,10.0,14.0,3992.0,66.0,0.9637972646822205,0.7,0.9285714285714286,0.8697394789579158,0.9696969696969697,23.576799,26.558056,58.333332,100.0,50.602413,11.740216,0,2,9,4,1.0,34.010940170232615,41.225704286452235,65.76592548317824,149.5551692402086,70.88372348777729,18.335731372421424,376855.95,0.8956692913385826
95,04001,71518,41263.0,16634.0,175.0,203.0,52154.0,4113.0,0.5782734158951546,0.7142857142857142,0.4039408866995074,0.581086781454922,0.47799659615852175,34.435337,41.478546,32.300884,29.203541,25.912598,12.062172,12,17,9,41,1.0,2.500212516718101,3.018449402053451,2.903444447551665,1.4845009398577809,1.8948686140355886,0.7255669121690715,29001.46,0.5769596465225537
96,04003,131346,80614.0,103085.0,5465.0,2525.0,1589.0,42543.0,0.6140175583256535,0.6605672461116194,0.7207920792079209,0.5317809943360604,0.5808711186329126,15.735208,14.450868,6.8527923,8.9477453,26.526165,10.628957,58,85,16,59,3.0,1.1764385280248628,1.0808809325045388,0.5514266304613356,0.7856457221701341,1.718345182905901,0.7520964953623105,15969.08,0.6137529882904694
97,04005,134421,73102.0,82967.0,1629.0,1846.0,36714.0,18166.0,0.48744681620403296,0.47513812154696133,0.5720476706392199,0.7001416353434657,0.45612683034239787,18.566883,29.621496,30.992455,17.784964,24.384575,11.117966,128,169,20,80,3.0,1.5023254052594248,2.148310742577499,2.1909815952609684,1.5137288412677157,2.540176939266244,0.7545253481873438,48222.74,0.5438287172391219
98,04007,53597,22331.0,41162.0,233.0,273.0,7946.0,9588.0,0.4761673388076381,0.4034334763948498,0.39194139194139194,0.10848225522275359,0.37849395077179804,18.9132,45.373363,0.0,52.688171,21.979847,12.613516,32,53,6,31,2.0,0.8821521035368151,2.4186406156086666,0.0,2.311772123132199,0.26692800403131606,0.5344485143530369,12322.99,0.41664645409257983
99,04009,37220,18085.0,26827.0,683.0,200.0,5376.0,11320.0,0.504379915756514,0.42020497803806733,0.475,0.43936011904761907,0.442756183745583,19.971403,45.889881,0.0,64.444443,19.558775,12.477831,15,16,6,18,1.0,1.5643200121574061,3.731209185307327,0.0,4.934622851961311,1.3852787284941852,0.8905916445430949,11972.49,0.4858946802794197
100,04011,8437,3761.0,6514.0,89.0,46.0,195.0,4040.0,0.4803500153515505,0.29213483146067415,0.2391304347826087,0.27179487179487183,0.3311881188118812,13.525634,23.943663,27.536232,0.0,20.956175,5.9576564,3,7,2,6,0.0,1.4292719224453818,2.7264048570871995,1.9069082598985474,0.0,1.3501910388611826,0.4677266838078854,4773.69,0.4457745644186322
101,04012,20489,12492.0,14306.0,129.0,107.0,2628.0,4806.0,0.6876834894449881,0.5658914728682171,0.4766355140186916,0.3405631659056316,0.47295047856845607,20.330816,37.89127,34.756096,41.477272,33.623966,11.726358,16,29,6,21,0.0,3.62991546338183,7.630592251384312,5.75963054026721,5.789313541845796,3.353336222733169,1.6240870597779422,11654.0,0.6096930060032213
102,04013,3817117,2372315.0,2786781.0,190519.0,132225.0,78329.0,1128741.0,0.6317496782129632,0.6077714033770909,0.608644356211004,0.5212245783809317,0.5916016163141058,13.910935,23.211782,11.575687,22.963371,24.521595,8.0094204,3055,2495,467,970,39.0,1.0577294903646361,1.7940515637638288,0.860732984064026,1.7099391284382028,1.563705669240184,0.5797114124076032,23828.27,0.6214939180538611
103,04015,200186,132324.0,173878.0,1882.0,2103.0,4500.0,29569.0,0.6680661153222375,0.6902231668437833,0.6571564431764148,0.42800000000000005,0.647434813487098,16.136831,31.126673,8.9379597,35.664776,26.063248,13.90801,122,126,17,91,1.0,0.9058126657330621,1.7659051269232855,0.5238936610819633,1.9903226740548319,0.9472999732648638,0.764673891408759,34475.56,0.6610052651034538
