Label,Type,Symbol,Description,Name on GPS,Comment,Latitude,Longitude,Elevation,Distance to Active Point,Bearing
,,City (Small),,,,44.4686910,-73.1775986,,0000.0000,0000.0000
,,City (Small),,,,44.4686910,-73.1775986,,0000.0000,0000.0000
,,City (Small),,,,44.4686910,-73.1772986,,0000.0000,0000.0000
,,City (Small),,,,44.4685910,-73.1771986,,0000.0000,0000.0000
,,City (Small),,,,44.4688910,-73.1762986,,0000.0000,0000.0000
,,City (Small),,,,44.4705910,-73.1898986,,0000.0000,0000.0000
,,City (Small),,,,44.4581910,-73.1706986,,0000.0000,0000.0000
,,City (Small),,,,44.4690910,-73.1547986,,0000.0000,0000.0000
,,City (Small),,,,44.4683910,-73.1760986,,0000.0000,0000.0000
,,City (Small),,,,44.4841910,-73.1674986,,0000.0000,0000.0000
,,City (Small),,,,44.4674910,-73.1755986,,0000.0000,0000.0000
,,City (Small),,,,44.4681910,-73.1755986,,0000.0000,0000.0000
,,City (Small),,,,44.4660910,-73.1673986,,0000.0000,0000.0000
,,City (Small),,,,44.4688910,-73.1756986,,0000.0000,0000.0000
,,City (Small),,,,44.4688910,-73.1756986,,0000.0000,0000.0000
,,City (Small),,,,44.4689910,-73.1752986,,0000.0000,0000.0000
,,City (Small),,,,44.4680910,-73.1751986,,0000.0000,0000.0000
,,City (Small),,,,44.4689910,-73.1570986,,0000.0000,0000.0000
,,City (Small),,,,44.4689910,-73.1570986,,0000.0000,0000.0000
,,City (Small),,,,44.4356910,-73.1762986,,0000.0000,0000.0000
,,City (Small),,,,44.4680910,-73.1743986,,0000.0000,0000.0000
,,City (Small),,,,44.4680910,-73.1743986,,0000.0000,0000.0000
,,City (Small),,,,44.4672910,-73.1742986,,0000.0000,0000.0000
,,City (Small),,,,44.4667910,-73.1729986,,0000.0000,0000.0000
,,City (Small),,,,44.4669910,-73.1724986,,0000.0000,0000.0000
,,City (Small),,,,44.4667910,-73.1720986,,0000.0000,0000.0000
,,City (Small),,,,44.4673910,-73.1723986,,0000.0000,0000.0000
,,City (Small),,,,44.4666910,-73.1720986,,0000.0000,0000.0000
,,City (Small),,,,44.4342910,-73.2099986,,0000.0000,0000.0000
,,City (Small),,,,44.4342910,-73.2099986,,0000.0000,0000.0000
,,City (Small),,,,44.4664910,-73.1706986,,0000.0000,0000.0000
,,City (Small),,,,44.4327910,-73.2114986,,0000.0000,0000.0000
,,City (Small),,,,44.4665910,-73.1704986,,0000.0000,0000.0000
,,City (Small),,,,44.4331910,-73.1898986,,0000.0000,0000.0000
,,City (Small),,,,44.4517910,-73.1723986,,0000.0000,0000.0000
,,City (Small),,,,44.4334910,-73.2142986,,0000.0000,0000.0000
,,City (Small),,,,44.4649910,-73.1788986,,0000.0000,0000.0000
,,City (Small),,,,44.4649910,-73.1788986,,0000.0000,0000.0000
,,City (Small),,,,44.4649910,-73.1788986,,0000.0000,0000.0000
,,City (Small),,,,44.4660910,-73.1646986,,0000.0000,0000.0000
,,City (Small),,,,44.4657910,-73.1636986,,0000.0000,0000.0000
,,City (Small),,,,44.4648910,-73.1841986,,0000.0000,0000.0000
,,City (Small),,,,44.4648910,-73.1841986,,0000.0000,0000.0000
,,City (Small),,,,44.4648910,-73.1841986,,0000.0000,0000.0000
,,City (Small),,,,44.4648910,-73.1841986,,0000.0000,0000.0000
,,City (Small),,,,44.4648910,-73.1841986,,0000.0000,0000.0000
,,City (Small),,,,44.4648910,-73.1841986,,0000.0000,0000.0000
,,City (Small),,,,44.4648910,-73.1841986,,0000.0000,0000.0000
,,City (Small),,,,44.4648910,-73.1841986,,0000.0000,0000.0000
,,City (Small),,,,44.4648910,-73.1841986,,0000.0000,0000.0000
,,City (Small),,,,44.4648910,-73.1841986,,0000.0000,0000.0000
,,City (Small),,,,44.4320910,-73.1917986,,0000.0000,0000.0000
,,City (Small),,,,44.4232910,-73.1730986,,0000.0000,0000.0000
,,City (Small),,,,44.4636910,-73.1595986,,0000.0000,0000.0000
,,City (Small),,,,44.4646910,-73.1592986,,0000.0000,0000.0000
,,City (Small),,,,44.4639910,-73.1569986,,0000.0000,0000.0000
,,City (Small),,,,44.4257910,-73.2109986,,0000.0000,0000.0000
,,City (Small),,,,44.4250910,-73.2108986,,0000.0000,0000.0000
,,City (Small),,,,44.4247910,-73.2090986,,0000.0000,0000.0000
,,City (Small),,,,44.4247910,-73.2090986,,0000.0000,0000.0000
,,City (Small),,,,44.4247910,-73.2089986,,0000.0000,0000.0000
,,City (Small),,,,44.4246910,-73.2105986,,0000.0000,0000.0000
,,City (Small),,,,44.4219910,-73.2114986,,0000.0000,0000.0000
,,City (Small),,,,44.4214910,-73.2114986,,0000.0000,0000.0000
,,City (Small),,,,44.4493910,-73.1527986,,0000.0000,0000.0000
,,City (Small),,,,44.4212910,-73.2126986,,0000.0000,0000.0000
,,City (Small),,,,44.4623910,-73.1515986,,0000.0000,0000.0000
,,City (Small),,,,44.4612910,-73.1499986,,0000.0000,0000.0000
,,City (Small),,,,44.4612910,-73.1499986,,0000.0000,0000.0000
,,City (Small),,,,44.4397910,-73.2076986,,0000.0000,0000.0000
,,City (Small),,,,44.4237910,-73.2059986,,0000.0000,0000.0000
,,City (Small),,,,44.4237910,-73.2059986,,0000.0000,0000.0000
,,City (Small),,,,44.4622910,-73.1838986,,0000.0000,0000.0000
,,City (Small),,,,44.4428910,-73.2141986,,0000.0000,0000.0000
,,City (Small),,,,44.4627910,-73.1797986,,0000.0000,0000.0000
,,City (Small),,,,44.4875910,-73.2025986,,0000.0000,0000.0000
,,City (Small),,,,44.4662910,-73.1707986,,0000.0000,0000.0000
,,City (Small),,,,44.4712910,-73.1653986,,0000.0000,0000.0000
,,City (Small),,,,44.4571910,-73.1712986,,0000.0000,0000.0000
,,City (Small),,,,44.4496910,-73.1447986,,0000.0000,0000.0000
,,City (Small),,,,44.4496910,-73.1447986,,0000.0000,0000.0000
,,City (Small),,,,44.4610910,-73.1783986,,0000.0000,0000.0000
,,City (Small),,,,43.6885911,-73.0822987,,0000.0000,0000.0000
,,City (Small),,,,44.4611910,-73.1796986,,0000.0000,0000.0000
,,City (Small),,,,44.4611910,-73.1796986,,0000.0000,0000.0000
,,City (Small),,,,44.4675910,-73.1721986,,0000.0000,0000.0000
,,City (Small),,,,43.4094912,-72.7211988,,0000.0000,0000.0000
,,City (Small),,,,44.4497910,-73.2056986,,0000.0000,0000.0000
,,City (Small),,,,44.4587910,-73.1793986,,0000.0000,0000.0000
,,City (Small),,,,44.4587910,-73.1793986,,0000.0000,0000.0000
,,City (Small),,,,44.4680910,-73.1917986,,0000.0000,0000.0000
,,City (Small),,,,44.4548910,-73.2077986,,0000.0000,0000.0000
,,City (Small),,,,44.4222910,-73.2118986,,0000.0000,0000.0000
,,City (Small),,,,44.4371910,-73.2063986,,0000.0000,0000.0000
,,City (Small),,,,44.4323910,-73.2088986,,0000.0000,0000.0000
,,City (Small),,,,44.4696910,-73.1595986,,0000.0000,0000.0000
,,City (Small),,,,44.4582910,-73.1802986,,0000.0000,0000.0000
,,City (Small),,,,44.4582910,-73.1802986,,0000.0000,0000.0000
,,City (Small),,,,44.4505910,-73.2067986,,0000.0000,0000.0000
,,City (Small),,,,44.4812910,-73.1552986,,0000.0000,0000.0000
,,City (Small),,,,44.4649910,-73.1788986,,0000.0000,0000.0000
,,City (Small),,,,44.4289910,-73.2134986,,0000.0000,0000.0000
,,City (Small),,,,44.4681910,-73.1821986,,0000.0000,0000.0000
,,City (Small),,,,44.4650910,-73.1781986,,0000.0000,0000.0000
,,City (Small),,,,44.4650910,-73.1781986,,0000.0000,0000.0000
,,City (Small),,,,44.4574910,-73.1769986,,0000.0000,0000.0000
,,City (Small),,,,44.4576910,-73.2082986,,0000.0000,0000.0000
,,City (Small),,,,44.4576910,-73.2082986,,0000.0000,0000.0000
,,City (Small),,,,44.4591910,-73.1787986,,0000.0000,0000.0000
,,City (Small),,,,44.4548910,-73.1778986,,0000.0000,0000.0000
,,City (Small),,,,44.4812910,-73.1544986,,0000.0000,0000.0000
,,City (Small),,,,44.4496910,-73.2070986,,0000.0000,0000.0000
,,City (Small),,,,44.4496910,-73.2070986,,0000.0000,0000.0000
,,City (Small),,,,44.4487910,-73.2080986,,0000.0000,0000.0000
,,City (Small),,,,44.4464910,-73.2042986,,0000.0000,0000.0000
,,City (Small),,,,44.4473910,-73.1747986,,0000.0000,0000.0000
,,City (Small),,,,44.4852910,-73.1624986,,0000.0000,0000.0000
,,City (Small),,,,44.4689910,-73.1720986,,0000.0000,0000.0000
,,City (Small),,,,44.4576910,-73.1820986,,0000.0000,0000.0000
,,City (Small),,,,44.4463910,-73.2053986,,0000.0000,0000.0000
,,City (Small),,,,44.4378910,-73.2118986,,0000.0000,0000.0000
,,City (Small),,,,44.4637910,-73.1899986,,0000.0000,0000.0000
,,City (Small),,,,44.4721910,-73.1920986,,0000.0000,0000.0000
,,City (Small),,,,44.4461910,-73.2088986,,0000.0000,0000.0000
,,City (Small),,,,44.4445910,-73.2117986,,0000.0000,0000.0000
,,City (Small),,,,44.4455910,-73.2089986,,0000.0000,0000.0000
,,City (Small),,,,44.4506910,-73.1709986,,0000.0000,0000.0000
,,City (Small),,,,44.4494910,-73.2210986,,0000.0000,0000.0000
,,City (Small),,,,44.4447910,-73.2088986,,0000.0000,0000.0000
,,City (Small),,,,44.4463910,-73.1560986,,0000.0000,0000.0000
,,City (Small),,,,44.4715910,-73.1891986,,0000.0000,0000.0000
,,City (Small),,,,44.4719910,-73.1869986,,0000.0000,0000.0000
,,City (Small),,,,44.4443910,-73.1803986,,0000.0000,0000.0000
,,City (Small),,,,44.4420910,-73.2091986,,0000.0000,0000.0000
,,City (Small),,,,44.5172910,-73.2640985,,0000.0000,0000.0000
,,City (Small),,,,44.4420910,-73.2103986,,0000.0000,0000.0000
,,City (Small),,,,44.4417910,-73.2093986,,0000.0000,0000.0000
,,City (Small),,,,44.4170910,-73.1966986,,0000.0000,0000.0000
,,City (Small),,,,44.4648910,-73.1841986,,0000.0000,0000.0000
,,City (Small),,,,44.3794910,-73.1266986,,0000.0000,0000.0000
,,City (Small),,,,44.3881910,-73.1233986,,0000.0000,0000.0000
,,City (Small),,,,43.5590911,-72.3943989,,0000.0000,0000.0000
,,City (Small),,,,44.3694910,-73.1307986,,0000.0000,0000.0000
,,City (Small),,,,44.5073910,-72.9010987,,0000.0000,0000.0000
,,City (Small),,,,44.5057910,-72.8647987,,0000.0000,0000.0000
,,City (Small),,,,44.5236910,-72.9434986,,0000.0000,0000.0000
,,City (Small),,,,44.5232910,-72.9432986,,0000.0000,0000.0000
,,City (Small),,,,44.5232910,-72.9427986,,0000.0000,0000.0000
,,City (Small),,,,44.5078910,-72.9035987,,0000.0000,0000.0000
,,City (Small),,,,44.5103910,-72.8935987,,0000.0000,0000.0000
,,City (Small),,,,44.5232910,-72.9103987,,0000.0000,0000.0000
,,City (Small),,,,44.6125910,-72.9266986,,0000.0000,0000.0000
,,City (Small),,,,44.6029910,-73.0189986,,0000.0000,0000.0000
,,City (Small),,,,44.6253910,-73.0201986,,0000.0000,0000.0000
,,City (Small),,,,44.5984910,-73.0235986,,0000.0000,0000.0000
,,City (Small),,,,44.6040910,-72.9899986,,0000.0000,0000.0000
,,City (Small),,,,44.6062910,-72.9818986,,0000.0000,0000.0000
,,City (Small),,,,44.5915910,-72.9938986,,0000.0000,0000.0000
,,City (Small),,,,44.6248910,-73.0201986,,0000.0000,0000.0000
,,City (Small),,,,44.4476910,-73.1055986,,0000.0000,0000.0000
,,City (Small),,,,44.4476910,-73.1055986,,0000.0000,0000.0000
,,City (Small),,,,44.3292910,-72.5029988,,0000.0000,0000.0000
,,City (Small),,,,44.3318910,-72.4935988,,0000.0000,0000.0000
,,City (Small),,,,44.3305910,-72.5053988,,0000.0000,0000.0000
,,City (Small),,,,44.1984910,-72.5021988,,0000.0000,0000.0000
,,City (Small),,,,44.1935910,-72.5162988,,0000.0000,0000.0000
,,City (Small),,,,44.1909910,-72.4990988,,0000.0000,0000.0000
,,City (Small),,,,44.1543910,-72.5181988,,0000.0000,0000.0000
,,City (Small),,,,44.1538910,-72.5186988,,0000.0000,0000.0000
,,City (Small),,,,44.1936910,-72.4914988,,0000.0000,0000.0000
,,City (Small),,,,44.2259910,-72.5519988,,0000.0000,0000.0000
,,City (Small),,,,44.1998910,-72.5233988,,0000.0000,0000.0000
,,City (Small),,,,44.1991910,-72.5140988,,0000.0000,0000.0000
,,City (Small),,,,44.1597910,-72.4511988,,0000.0000,0000.0000
,,City (Small),,,,44.1896910,-72.4989988,,0000.0000,0000.0000
,,City (Small),,,,44.1895910,-72.4980988,,0000.0000,0000.0000
,,City (Small),,,,44.2271910,-72.5527988,,0000.0000,0000.0000
,,City (Small),,,,44.1981910,-72.5027988,,0000.0000,0000.0000
,,City (Small),,,,44.1981910,-72.5027988,,0000.0000,0000.0000
,,City (Small),,,,44.1973910,-72.5005988,,0000.0000,0000.0000
,,City (Small),,,,44.2289910,-72.5511988,,0000.0000,0000.0000
,,City (Small),,,,44.2221910,-72.5613988,,0000.0000,0000.0000
,,City (Small),,,,44.2295910,-72.5526988,,0000.0000,0000.0000
,,City (Small),,,,44.1962910,-72.5185988,,0000.0000,0000.0000
,,City (Small),,,,44.1893910,-72.4927988,,0000.0000,0000.0000
,,City (Small),,,,44.1922910,-72.4932988,,0000.0000,0000.0000
,,City (Small),,,,44.1869910,-72.4981988,,0000.0000,0000.0000
,,City (Small),,,,44.2237910,-72.5469988,,0000.0000,0000.0000
,,City (Small),,,,44.1923910,-72.4879988,,0000.0000,0000.0000
,,City (Small),,,,44.1843910,-72.4987988,,0000.0000,0000.0000
,,City (Small),,,,44.1988910,-72.5036988,,0000.0000,0000.0000
,,City (Small),,,,44.1982910,-72.4983988,,0000.0000,0000.0000
,,City (Small),,,,44.2056910,-72.4472988,,0000.0000,0000.0000
,,City (Small),,,,44.1949910,-72.5025988,,0000.0000,0000.0000
,,City (Small),,,,44.1918910,-72.4802988,,0000.0000,0000.0000
,,City (Small),,,,44.1997910,-72.5046988,,0000.0000,0000.0000
,,City (Small),,,,44.1967910,-72.5125988,,0000.0000,0000.0000
,,City (Small),,,,44.1601910,-72.4511988,,0000.0000,0000.0000
,,City (Small),,,,44.2006910,-72.5062988,,0000.0000,0000.0000
,,City (Small),,,,44.2130910,-72.5226988,,0000.0000,0000.0000
,,City (Small),,,,44.1998910,-72.5022988,,0000.0000,0000.0000
,,City (Small),,,,44.1950910,-72.5206988,,0000.0000,0000.0000
,,City (Small),,,,44.2023910,-72.5071988,,0000.0000,0000.0000
,,City (Small),,,,44.1772910,-72.5061988,,0000.0000,0000.0000
,,City (Small),,,,44.2130910,-72.5226988,,0000.0000,0000.0000
,,City (Small),,,,44.2038910,-72.5084988,,0000.0000,0000.0000
,,City (Small),,,,44.1976910,-72.5013988,,0000.0000,0000.0000
,,City (Small),,,,44.1740910,-72.4819988,,0000.0000,0000.0000
,,City (Small),,,,44.2005910,-72.5029988,,0000.0000,0000.0000
,,City (Small),,,,44.2130910,-72.5226988,,0000.0000,0000.0000
,,City (Small),,,,44.1506910,-72.4888988,,0000.0000,0000.0000
,,City (Small),,,,44.6445910,-72.8287987,,0000.0000,0000.0000
,,City (Small),,,,44.1928910,-72.5019988,,0000.0000,0000.0000
,,City (Small),,,,44.1960910,-72.5009988,,0000.0000,0000.0000
,,City (Small),,,,44.1921910,-72.4995988,,0000.0000,0000.0000
,,City (Small),,,,44.2027910,-72.5067988,,0000.0000,0000.0000
,,City (Small),,,,44.2167910,-72.5548988,,0000.0000,0000.0000
,,City (Small),,,,44.2202910,-72.5607988,,0000.0000,0000.0000
,,City (Small),,,,44.2028910,-72.5035988,,0000.0000,0000.0000
,,City (Small),,,,44.1980910,-72.5006988,,0000.0000,0000.0000
,,City (Small),,,,44.2239910,-72.5508988,,0000.0000,0000.0000
,,City (Small),,,,44.1903910,-72.4981988,,0000.0000,0000.0000
,,City (Small),,,,44.1983910,-72.5023988,,0000.0000,0000.0000
,,City (Small),,,,44.1896910,-72.4989988,,0000.0000,0000.0000
,,City (Small),,,,44.1981910,-72.5027988,,0000.0000,0000.0000
,,City (Small),,,,44.1971910,-72.5018988,,0000.0000,0000.0000
,,City (Small),,,,44.2021910,-72.5059988,,0000.0000,0000.0000
,,City (Small),,,,44.1955910,-72.5013988,,0000.0000,0000.0000
,,City (Small),,,,44.1986910,-72.5027988,,0000.0000,0000.0000
,,City (Small),,,,44.1986910,-72.5027988,,0000.0000,0000.0000
,,City (Small),,,,44.1986910,-72.5027988,,0000.0000,0000.0000
,,City (Small),,,,44.1866910,-72.4988988,,0000.0000,0000.0000
,,City (Small),,,,44.1866910,-72.4988988,,0000.0000,0000.0000
,,City (Small),,,,44.1918910,-72.4924988,,0000.0000,0000.0000
,,City (Small),,,,44.1863910,-72.4987988,,0000.0000,0000.0000
,,City (Small),,,,44.2067910,-72.5113988,,0000.0000,0000.0000
,,City (Small),,,,44.1952910,-72.5008988,,0000.0000,0000.0000
,,City (Small),,,,44.1988910,-72.5036988,,0000.0000,0000.0000
,,City (Small),,,,44.1993910,-72.5042988,,0000.0000,0000.0000
,,City (Small),,,,44.2033910,-72.5025988,,0000.0000,0000.0000
,,City (Small),,,,44.1997910,-72.5046988,,0000.0000,0000.0000
,,City (Small),,,,44.1970910,-72.5130988,,0000.0000,0000.0000
,,City (Small),,,,44.1999910,-72.5054988,,0000.0000,0000.0000
,,City (Small),,,,44.2003910,-72.5057988,,0000.0000,0000.0000
,,City (Small),,,,44.2004910,-72.5059988,,0000.0000,0000.0000
,,City (Small),,,,44.2022910,-72.5070988,,0000.0000,0000.0000
,,City (Small),,,,44.2041910,-72.5052988,,0000.0000,0000.0000
,,City (Small),,,,44.2061910,-72.5117988,,0000.0000,0000.0000
,,City (Small),,,,44.2071910,-72.5122988,,0000.0000,0000.0000
,,City (Small),,,,44.1961910,-72.5037988,,0000.0000,0000.0000
,,City (Small),,,,44.1960910,-72.5009988,,0000.0000,0000.0000
,,City (Small),,,,44.1770910,-72.4951988,,0000.0000,0000.0000
,,City (Small),,,,44.1872910,-72.5181988,,0000.0000,0000.0000
,,City (Small),,,,44.1821910,-72.5122988,,0000.0000,0000.0000
,,City (Small),,,,44.2193910,-72.4914988,,0000.0000,0000.0000
,,City (Small),,,,44.1772910,-72.5041988,,0000.0000,0000.0000
,,City (Small),,,,44.1594910,-72.4709988,,0000.0000,0000.0000
,,City (Small),,,,44.1721910,-72.4870988,,0000.0000,0000.0000
,,City (Small),,,,44.2238910,-72.4899988,,0000.0000,0000.0000
,,City (Small),,,,44.1838910,-72.5027988,,0000.0000,0000.0000
,,City (Small),,,,44.1574910,-72.4653988,,0000.0000,0000.0000
,,City (Small),,,,44.1680910,-72.4787988,,0000.0000,0000.0000
,,City (Small),,,,44.2217910,-72.4987988,,0000.0000,0000.0000
,,City (Small),,,,44.1613910,-72.4492988,,0000.0000,0000.0000
,,City (Small),,,,44.1709910,-72.4926988,,0000.0000,0000.0000
,,City (Small),,,,44.2619910,-72.6240988,,0000.0000,0000.0000
,,City (Small),,,,44.2202910,-72.5607988,,0000.0000,0000.0000
,,City (Small),,,,44.2202910,-72.5607988,,0000.0000,0000.0000
,,City (Small),,,,44.2274910,-72.5514988,,0000.0000,0000.0000
,,City (Small),,,,44.2350910,-72.5544988,,0000.0000,0000.0000
,,City (Small),,,,44.2099910,-72.5650988,,0000.0000,0000.0000
,,City (Small),,,,44.2134910,-72.5762988,,0000.0000,0000.0000
,,City (Small),,,,44.2134910,-72.5762988,,0000.0000,0000.0000
,,City (Small),,,,44.2134910,-72.5762988,,0000.0000,0000.0000
,,City (Small),,,,44.2168910,-72.5649988,,0000.0000,0000.0000
,,City (Small),,,,44.2243910,-72.5514988,,0000.0000,0000.0000
,,City (Small),,,,44.2319910,-72.5535988,,0000.0000,0000.0000
,,City (Small),,,,44.2144910,-72.5716988,,0000.0000,0000.0000
,,City (Small),,,,44.1996910,-72.6321988,,0000.0000,0000.0000
,,City (Small),,,,44.2191910,-72.5426988,,0000.0000,0000.0000
,,City (Small),,,,44.2149910,-72.5340988,,0000.0000,0000.0000
,,City (Small),,,,44.3789910,-72.2582989,,0000.0000,0000.0000
,,City (Small),,,,44.4034910,-72.3094989,,0000.0000,0000.0000
,,City (Small),,,,44.4022910,-72.3114989,,0000.0000,0000.0000
,,City (Small),,,,44.4023910,-72.3113989,,0000.0000,0000.0000
,,City (Small),,,,44.4024910,-72.3108989,,0000.0000,0000.0000
,,City (Small),,,,44.3730910,-72.3095989,,0000.0000,0000.0000
,,City (Small),,,,44.4048910,-72.2974989,,0000.0000,0000.0000
,,City (Small),,,,44.4044910,-72.2959989,,0000.0000,0000.0000
,,City (Small),,,,44.3590910,-72.2598989,,0000.0000,0000.0000
,,City (Small),,,,44.3395910,-72.4251988,,0000.0000,0000.0000
,,City (Small),,,,44.3751910,-72.4951988,,0000.0000,0000.0000
,,City (Small),,,,44.3196910,-72.4517988,,0000.0000,0000.0000
,,City (Small),,,,44.3583910,-72.4425988,,0000.0000,0000.0000
,,City (Small),,,,44.3583910,-72.4425988,,0000.0000,0000.0000
,,City (Small),,,,44.3870910,-72.4903988,,0000.0000,0000.0000
,,City (Small),,,,44.3653910,-72.4304988,,0000.0000,0000.0000
,,City (Small),,,,44.4000910,-72.4342988,,0000.0000,0000.0000
,,City (Small),,,,44.3432910,-72.5270988,,0000.0000,0000.0000
,,City (Small),,,,44.3432910,-72.5270988,,0000.0000,0000.0000
,,City (Small),,,,44.3419910,-72.8261987,,0000.0000,0000.0000
,,City (Small),,,,44.3194910,-72.7738987,,0000.0000,0000.0000
,,City (Small),,,,44.2539910,-72.7868987,,0000.0000,0000.0000
,,City (Small),,,,44.2539910,-72.7868987,,0000.0000,0000.0000
,,City (Small),,,,44.3573910,-72.8267987,,0000.0000,0000.0000
,,City (Small),,,,44.3213910,-72.7522987,,0000.0000,0000.0000
,,City (Small),,,,44.3035910,-72.7818987,,0000.0000,0000.0000
,,City (Small),,,,44.3373910,-72.8401987,,0000.0000,0000.0000
,,City (Small),,,,44.2924910,-72.7740987,,0000.0000,0000.0000
,,City (Small),,,,44.1597910,-72.4511988,,0000.0000,0000.0000
,,City (Small),,,,44.1613910,-72.4492988,,0000.0000,0000.0000
,,City (Small),,,,44.3653910,-72.4304988,,0000.0000,0000.0000
,,City (Small),,,,44.2865910,-72.5429988,,0000.0000,0000.0000
,,City (Small),,,,44.2613910,-72.5303988,,0000.0000,0000.0000
,,City (Small),,,,44.2706910,-72.4872988,,0000.0000,0000.0000
,,City (Small),,,,44.2706910,-72.4872988,,0000.0000,0000.0000
,,City (Small),,,,44.2722910,-72.4535988,,0000.0000,0000.0000
,,City (Small),,,,44.2446910,-72.5268988,,0000.0000,0000.0000
,,City (Small),,,,44.2865910,-72.4952988,,0000.0000,0000.0000
,,City (Small),,,,44.1948910,-72.8529987,,0000.0000,0000.0000
,,City (Small),,,,44.2022910,-72.9193987,,0000.0000,0000.0000
,,City (Small),,,,44.1837911,-72.8702987,,0000.0000,0000.0000
,,City (Small),,,,44.1869911,-72.8782987,,0000.0000,0000.0000
,,City (Small),,,,44.1954910,-72.8914987,,0000.0000,0000.0000
,,City (Small),,,,44.2417910,-72.8475987,,0000.0000,0000.0000
,,City (Small),,,,44.2023910,-72.8686987,,0000.0000,0000.0000
,,City (Small),,,,44.1829910,-72.8530987,,0000.0000,0000.0000
,,City (Small),,,,44.1774911,-72.9017987,,0000.0000,0000.0000
,,City (Small),,,,44.1767911,-72.9032987,,0000.0000,0000.0000
,,City (Small),,,,44.1816911,-72.8653987,,0000.0000,0000.0000
,,City (Small),,,,44.1823911,-72.8561987,,0000.0000,0000.0000
,,City (Small),,,,44.1818911,-72.8575987,,0000.0000,0000.0000
,,City (Small),,,,44.1790911,-72.8843987,,0000.0000,0000.0000
,,City (Small),,,,44.1775911,-72.8876987,,0000.0000,0000.0000
,,City (Small),,,,44.1496910,-72.4911988,,0000.0000,0000.0000
,,City (Small),,,,44.2382910,-72.4410988,,0000.0000,0000.0000
,,City (Small),,,,44.1566910,-72.4913988,,0000.0000,0000.0000
,,City (Small),,,,44.2982910,-72.3947988,,0000.0000,0000.0000
,,City (Small),,,,44.3813910,-72.3826988,,0000.0000,0000.0000
,,City (Small),,,,44.3504910,-72.3508989,,0000.0000,0000.0000
,,City (Small),,,,44.3514910,-72.3475989,,0000.0000,0000.0000
,,City (Small),,,,44.3514910,-72.3481989,,0000.0000,0000.0000
,,City (Small),,,,44.3354910,-72.4006988,,0000.0000,0000.0000
,,City (Small),,,,44.3514910,-72.3519989,,0000.0000,0000.0000
,,City (Small),,,,44.3510910,-72.3534989,,0000.0000,0000.0000
,,City (Small),,,,44.3514910,-72.3475989,,0000.0000,0000.0000
,,City (Small),,,,44.3079910,-72.4219988,,0000.0000,0000.0000
,,City (Small),,,,44.3001910,-72.3922988,,0000.0000,0000.0000
,,City (Small),,,,44.3287910,-72.3886988,,0000.0000,0000.0000
,,City (Small),,,,44.3499910,-72.3990988,,0000.0000,0000.0000
,,City (Small),,,,44.3071910,-72.3995988,,0000.0000,0000.0000
,,City (Small),,,,44.2803910,-72.4214988,,0000.0000,0000.0000
,,City (Small),,,,44.3404910,-72.3955988,,0000.0000,0000.0000
,,City (Small),,,,44.2997910,-72.6906987,,0000.0000,0000.0000
,,City (Small),,,,44.3191910,-72.5844988,,0000.0000,0000.0000
,,City (Small),,,,44.3509910,-72.6026988,,0000.0000,0000.0000
,,City (Small),,,,44.2922910,-72.6796988,,0000.0000,0000.0000
,,City (Small),,,,44.2920910,-72.6781988,,0000.0000,0000.0000
,,City (Small),,,,44.2945910,-72.6828987,,0000.0000,0000.0000
,,City (Small),,,,44.2945910,-72.6828987,,0000.0000,0000.0000
,,City (Small),,,,44.2960910,-72.5816988,,0000.0000,0000.0000
,,City (Small),,,,44.2438910,-72.5467988,,0000.0000,0000.0000
,,City (Small),,,,44.2562910,-72.5842988,,0000.0000,0000.0000
,,City (Small),,,,44.2597910,-72.5710988,,0000.0000,0000.0000
,,City (Small),,,,43.9252911,-72.6666988,,0000.0000,0000.0000
,,City (Small),,,,44.2595910,-72.5648988,,0000.0000,0000.0000
,,City (Small),,,,44.2578910,-72.5685988,,0000.0000,0000.0000
,,City (Small),,,,44.2605910,-72.5785988,,0000.0000,0000.0000
,,City (Small),,,,44.2575910,-72.5777988,,0000.0000,0000.0000
,,City (Small),,,,44.2606910,-72.5791988,,0000.0000,0000.0000
,,City (Small),,,,44.2606910,-72.5791988,,0000.0000,0000.0000
,,City (Small),,,,44.2492910,-72.5630988,,0000.0000,0000.0000
,,City (Small),,,,44.2624910,-72.5804988,,0000.0000,0000.0000
,,City (Small),,,,44.2608910,-72.5749988,,0000.0000,0000.0000
,,City (Small),,,,44.2608910,-72.5749988,,0000.0000,0000.0000
,,City (Small),,,,44.2609910,-72.5748988,,0000.0000,0000.0000
,,City (Small),,,,44.2618910,-72.5819988,,0000.0000,0000.0000
,,City (Small),,,,44.2604910,-72.5753988,,0000.0000,0000.0000
,,City (Small),,,,44.2614910,-72.5828988,,0000.0000,0000.0000
,,City (Small),,,,44.2620910,-72.5723988,,0000.0000,0000.0000
,,City (Small),,,,44.2619910,-72.5851988,,0000.0000,0000.0000
,,City (Small),,,,44.2622910,-72.5721988,,0000.0000,0000.0000
,,City (Small),,,,44.2580910,-72.5762988,,0000.0000,0000.0000
,,City (Small),,,,44.2568910,-72.5772988,,0000.0000,0000.0000
,,City (Small),,,,44.2586910,-72.5762988,,0000.0000,0000.0000
,,City (Small),,,,44.2726910,-72.6435988,,0000.0000,0000.0000
,,City (Small),,,,44.2110910,-72.5728988,,0000.0000,0000.0000
