Label,Type,Symbol,Description,Name on GPS,Comment,Easting,Northing,Zone,Elevation,Distance to Active Point,Bearing
,,City (Small),,,,737131.205,4922693.777,18T,,0000.0000,0000.0000
,,City (Small),,,,737170.605,4922706.335,18T,,0000.0000,0000.0000
,,City (Small),,,,734529.489,4935134.556,18T,,0000.0000,0000.0000
,,City (Small),,,,737177.353,4922739.949,18T,,0000.0000,0000.0000
,,City (Small),,,,737392.405,4923837.810,18T,,0000.0000,0000.0000
,,City (Small),,,,737392.405,4923837.810,18T,,0000.0000,0000.0000
,,City (Small),,,,737392.405,4923837.810,18T,,0000.0000,0000.0000
,,City (Small),,,,737013.526,4920231.396,18T,,0000.0000,0000.0000
,,City (Small),,,,737789.108,4925631.935,18T,,0000.0000,0000.0000
,,City (Small),,,,737969.285,4925716.384,18T,,0000.0000,0000.0000
,,City (Small),,,,736309.578,4931039.252,18T,,0000.0000,0000.0000
,,City (Small),,,,736308.902,4930839.019,18T,,0000.0000,0000.0000
,,City (Small),,,,737444.907,4923272.467,18T,,0000.0000,0000.0000
,,City (Small),,,,737512.404,4922296.132,18T,,0000.0000,0000.0000
,,City (Small),,,,737512.404,4922296.132,18T,,0000.0000,0000.0000
,,City (Small),,,,733917.927,4914936.623,18T,,0000.0000,0000.0000
,,City (Small),,,,737465.823,4927066.086,18T,,0000.0000,0000.0000
,,City (Small),,,,737574.605,4927359.253,18T,,0000.0000,0000.0000
,,City (Small),,,,737574.605,4927359.253,18T,,0000.0000,0000.0000
,,City (Small),,,,737303.368,4923656.600,18T,,0000.0000,0000.0000
,,City (Small),,,,737351.128,4923658.342,18T,,0000.0000,0000.0000
,,City (Small),,,,738327.630,4922893.180,18T,,0000.0000,0000.0000
,,City (Small),,,,737565.106,4927837.187,18T,,0000.0000,0000.0000
,,City (Small),,,,737620.882,4922600.402,18T,,0000.0000,0000.0000
,,City (Small),,,,736885.342,4922440.130,18T,,0000.0000,0000.0000
,,City (Small),,,,736885.342,4922440.130,18T,,0000.0000,0000.0000
,,City (Small),,,,737472.735,4922072.231,18T,,0000.0000,0000.0000
,,City (Small),,,,737984.907,4922891.766,18T,,0000.0000,0000.0000
,,City (Small),,,,737984.907,4922891.766,18T,,0000.0000,0000.0000
,,City (Small),,,,737529.805,4922474.730,18T,,0000.0000,0000.0000
,,City (Small),,,,738016.751,4922892.930,18T,,0000.0000,0000.0000
,,City (Small),,,,738015.126,4922937.362,18T,,0000.0000,0000.0000
,,City (Small),,,,738015.126,4922937.362,18T,,0000.0000,0000.0000
,,City (Small),,,,737493.908,4922584.647,18T,,0000.0000,0000.0000
,,City (Small),,,,737595.377,4922643.962,18T,,0000.0000,0000.0000
,,City (Small),,,,737603.338,4922644.253,18T,,0000.0000,0000.0000
,,City (Small),,,,738189.045,4922977.090,18T,,0000.0000,0000.0000
,,City (Small),,,,738189.045,4922977.090,18T,,0000.0000,0000.0000
,,City (Small),,,,737602.528,4922666.469,18T,,0000.0000,0000.0000
,,City (Small),,,,737602.528,4922666.469,18T,,0000.0000,0000.0000
,,City (Small),,,,737439.757,4923850.660,18T,,0000.0000,0000.0000
,,City (Small),,,,737106.122,4923382.468,18T,,0000.0000,0000.0000
,,City (Small),,,,737608.462,4922722.299,18T,,0000.0000,0000.0000
,,City (Small),,,,737608.462,4922722.299,18T,,0000.0000,0000.0000
,,City (Small),,,,737118.664,4923038.123,18T,,0000.0000,0000.0000
,,City (Small),,,,737448.836,4922727.598,18T,,0000.0000,0000.0000
,,City (Small),,,,264185.784,4923836.054,19T,,0000.0000,0000.0000
,,City (Small),,,,737550.303,4922786.913,18T,,0000.0000,0000.0000
,,City (Small),,,,737629.102,4922812.034,18T,,0000.0000,0000.0000
,,City (Small),,,,737631.387,4922967.835,18T,,0000.0000,0000.0000
,,City (Small),,,,737569.728,4922909.971,18T,,0000.0000,0000.0000
,,City (Small),,,,738483.999,4922976.765,18T,,0000.0000,0000.0000
,,City (Small),,,,738547.278,4922990.206,18T,,0000.0000,0000.0000
,,City (Small),,,,734398.010,4917345.111,18T,,0000.0000,0000.0000
,,City (Small),,,,737643.659,4923068.388,18T,,0000.0000,0000.0000
,,City (Small),,,,737647.971,4923168.650,18T,,0000.0000,0000.0000
,,City (Small),,,,736793.490,4922992.920,18T,,0000.0000,0000.0000
,,City (Small),,,,737310.260,4922811.528,18T,,0000.0000,0000.0000
,,City (Small),,,,738759.367,4923075.841,18T,,0000.0000,0000.0000
,,City (Small),,,,737392.450,4925584.080,18T,,0000.0000,0000.0000
,,City (Small),,,,737490.626,4925732.259,18T,,0000.0000,0000.0000
,,City (Small),,,,737419.018,4922670.897,18T,,0000.0000,0000.0000
,,City (Small),,,,737411.866,4922648.391,18T,,0000.0000,0000.0000
,,City (Small),,,,737681.284,4923347.829,18T,,0000.0000,0000.0000
,,City (Small),,,,737416.983,4925785.185,18T,,0000.0000,0000.0000
,,City (Small),,,,738031.860,4922915.728,18T,,0000.0000,0000.0000
,,City (Small),,,,737574.199,4927370.361,18T,,0000.0000,0000.0000
,,City (Small),,,,736814.128,4926586.288,18T,,0000.0000,0000.0000
,,City (Small),,,,735932.809,4950090.194,18T,,0000.0000,0000.0000
,,City (Small),,,,735743.796,4946568.407,18T,,0000.0000,0000.0000
,,City (Small),,,,721239.566,4925926.613,18T,,0000.0000,0000.0000
,,City (Small),,,,722610.534,4931711.830,18T,,0000.0000,0000.0000
,,City (Small),,,,266965.429,4920666.234,19T,,0000.0000,0000.0000
,,City (Small),,,,266965.429,4920666.234,19T,,0000.0000,0000.0000
,,City (Small),,,,266881.012,4920758.231,19T,,0000.0000,0000.0000
,,City (Small),,,,268309.354,4915402.148,19T,,0000.0000,0000.0000
,,City (Small),,,,270258.314,4916589.984,19T,,0000.0000,0000.0000
,,City (Small),,,,263778.773,4947842.748,19T,,0000.0000,0000.0000
,,City (Small),,,,267061.493,4961104.302,19T,,0000.0000,0000.0000
,,City (Small),,,,731309.014,4941325.225,18T,,0000.0000,0000.0000
,,City (Small),,,,731238.357,4940633.117,18T,,0000.0000,0000.0000
,,City (Small),,,,640883.632,4913977.540,18T,,0000.0000,0000.0000
,,City (Small),,,,669146.377,4915582.488,18T,,0000.0000,0000.0000
,,City (Small),,,,671198.981,4920904.722,18T,,0000.0000,0000.0000
,,City (Small),,,,666654.324,4923243.284,18T,,0000.0000,0000.0000
,,City (Small),,,,670873.669,4920551.602,18T,,0000.0000,0000.0000
,,City (Small),,,,671127.920,4920880.624,18T,,0000.0000,0000.0000
,,City (Small),,,,671207.818,4920871.608,18T,,0000.0000,0000.0000
,,City (Small),,,,671207.818,4920871.608,18T,,0000.0000,0000.0000
,,City (Small),,,,671207.818,4920871.608,18T,,0000.0000,0000.0000
,,City (Small),,,,671207.818,4920871.608,18T,,0000.0000,0000.0000
,,City (Small),,,,670848.329,4920606.514,18T,,0000.0000,0000.0000
,,City (Small),,,,641355.426,4926389.788,18T,,0000.0000,0000.0000
,,City (Small),,,,641355.426,4926389.788,18T,,0000.0000,0000.0000
,,City (Small),,,,642057.875,4925193.770,18T,,0000.0000,0000.0000
,,City (Small),,,,641487.991,4926148.184,18T,,0000.0000,0000.0000
,,City (Small),,,,641487.991,4926148.184,18T,,0000.0000,0000.0000
,,City (Small),,,,641487.991,4926148.184,18T,,0000.0000,0000.0000
,,City (Small),,,,641992.634,4926359.221,18T,,0000.0000,0000.0000
,,City (Small),,,,641992.634,4926359.221,18T,,0000.0000,0000.0000
,,City (Small),,,,678957.688,4911920.283,18T,,0000.0000,0000.0000
,,City (Small),,,,640118.412,4928407.802,18T,,0000.0000,0000.0000
,,City (Small),,,,644207.294,4927674.880,18T,,0000.0000,0000.0000
,,City (Small),,,,641702.618,4927253.055,18T,,0000.0000,0000.0000
,,City (Small),,,,642133.603,4926462.319,18T,,0000.0000,0000.0000
,,City (Small),,,,642912.075,4925434.746,18T,,0000.0000,0000.0000
,,City (Small),,,,642133.603,4926462.319,18T,,0000.0000,0000.0000
,,City (Small),,,,642528.239,4924792.875,18T,,0000.0000,0000.0000
,,City (Small),,,,637848.521,4931170.805,18T,,0000.0000,0000.0000
,,City (Small),,,,644722.866,4925241.409,18T,,0000.0000,0000.0000
,,City (Small),,,,642722.172,4927197.569,18T,,0000.0000,0000.0000
,,City (Small),,,,643583.588,4926738.671,18T,,0000.0000,0000.0000
,,City (Small),,,,643583.588,4926738.671,18T,,0000.0000,0000.0000
,,City (Small),,,,643583.588,4926738.671,18T,,0000.0000,0000.0000
,,City (Small),,,,643583.588,4926738.671,18T,,0000.0000,0000.0000
,,City (Small),,,,641557.124,4926627.551,18T,,0000.0000,0000.0000
,,City (Small),,,,639463.853,4929627.260,18T,,0000.0000,0000.0000
,,City (Small),,,,639463.853,4929627.260,18T,,0000.0000,0000.0000
,,City (Small),,,,639463.853,4929627.260,18T,,0000.0000,0000.0000
,,City (Small),,,,639463.853,4929627.260,18T,,0000.0000,0000.0000
,,City (Small),,,,639463.853,4929627.260,18T,,0000.0000,0000.0000
,,City (Small),,,,639542.149,4929684.506,18T,,0000.0000,0000.0000
,,City (Small),,,,639542.149,4929684.506,18T,,0000.0000,0000.0000
,,City (Small),,,,639542.149,4929684.506,18T,,0000.0000,0000.0000
,,City (Small),,,,643203.934,4925552.298,18T,,0000.0000,0000.0000
,,City (Small),,,,640285.612,4928400.297,18T,,0000.0000,0000.0000
,,City (Small),,,,643159.898,4926829.346,18T,,0000.0000,0000.0000
,,City (Small),,,,643182.500,4908748.931,18T,,0000.0000,0000.0000
,,City (Small),,,,644455.487,4908910.290,18T,,0000.0000,0000.0000
,,City (Small),,,,639458.770,4907901.672,18T,,0000.0000,0000.0000
,,City (Small),,,,639331.635,4907876.737,18T,,0000.0000,0000.0000
,,City (Small),,,,640921.038,4904099.158,18T,,0000.0000,0000.0000
,,City (Small),,,,639159.657,4906584.021,18T,,0000.0000,0000.0000
,,City (Small),,,,641442.556,4908411.013,18T,,0000.0000,0000.0000
,,City (Small),,,,640798.371,4903863.155,18T,,0000.0000,0000.0000
,,City (Small),,,,640967.306,4903433.398,18T,,0000.0000,0000.0000
,,City (Small),,,,644519.528,4908900.592,18T,,0000.0000,0000.0000
,,City (Small),,,,639657.446,4907939.250,18T,,0000.0000,0000.0000
,,City (Small),,,,638695.948,4907752.099,18T,,0000.0000,0000.0000
,,City (Small),,,,639560.402,4907626.026,18T,,0000.0000,0000.0000
,,City (Small),,,,644481.335,4929303.515,18T,,0000.0000,0000.0000
,,City (Small),,,,645824.884,4928266.646,18T,,0000.0000,0000.0000
,,City (Small),,,,643274.507,4934611.177,18T,,0000.0000,0000.0000
,,City (Small),,,,640237.654,4934667.039,18T,,0000.0000,0000.0000
,,City (Small),,,,648032.333,4932628.660,18T,,0000.0000,0000.0000
,,City (Small),,,,645866.912,4934535.607,18T,,0000.0000,0000.0000
,,City (Small),,,,639230.284,4933100.618,18T,,0000.0000,0000.0000
,,City (Small),,,,639024.912,4933040.649,18T,,0000.0000,0000.0000
,,City (Small),,,,639024.912,4933040.649,18T,,0000.0000,0000.0000
,,City (Small),,,,640896.145,4940560.220,18T,,0000.0000,0000.0000
,,City (Small),,,,647050.554,4934206.701,18T,,0000.0000,0000.0000
,,City (Small),,,,637215.956,4934013.413,18T,,0000.0000,0000.0000
,,City (Small),,,,641884.640,4933847.144,18T,,0000.0000,0000.0000
,,City (Small),,,,641884.640,4933847.144,18T,,0000.0000,0000.0000
,,City (Small),,,,639142.570,4932743.120,18T,,0000.0000,0000.0000
,,City (Small),,,,647162.875,4929952.732,18T,,0000.0000,0000.0000
,,City (Small),,,,647162.875,4929952.732,18T,,0000.0000,0000.0000
,,City (Small),,,,645256.362,4939789.736,18T,,0000.0000,0000.0000
,,City (Small),,,,644579.981,4929516.864,18T,,0000.0000,0000.0000
,,City (Small),,,,639054.310,4933152.409,18T,,0000.0000,0000.0000
,,City (Small),,,,639054.310,4933152.409,18T,,0000.0000,0000.0000
,,City (Small),,,,639054.310,4933152.409,18T,,0000.0000,0000.0000
,,City (Small),,,,637440.493,4933918.151,18T,,0000.0000,0000.0000
,,City (Small),,,,645274.252,4932255.150,18T,,0000.0000,0000.0000
,,City (Small),,,,645003.784,4929770.806,18T,,0000.0000,0000.0000
,,City (Small),,,,645129.223,4929495.772,18T,,0000.0000,0000.0000
,,City (Small),,,,639241.328,4932956.386,18T,,0000.0000,0000.0000
,,City (Small),,,,644164.214,4929974.383,18T,,0000.0000,0000.0000
,,City (Small),,,,642151.080,4934019.677,18T,,0000.0000,0000.0000
,,City (Small),,,,642151.080,4934019.677,18T,,0000.0000,0000.0000
,,City (Small),,,,642901.607,4932058.000,18T,,0000.0000,0000.0000
,,City (Small),,,,642901.607,4932058.000,18T,,0000.0000,0000.0000
,,City (Small),,,,645458.402,4928291.772,18T,,0000.0000,0000.0000
,,City (Small),,,,642198.985,4934009.614,18T,,0000.0000,0000.0000
,,City (Small),,,,638978.706,4934084.284,18T,,0000.0000,0000.0000
,,City (Small),,,,644589.166,4929461.501,18T,,0000.0000,0000.0000
,,City (Small),,,,645798.670,4934389.597,18T,,0000.0000,0000.0000
,,City (Small),,,,645798.670,4934389.597,18T,,0000.0000,0000.0000
,,City (Small),,,,644519.325,4934738.820,18T,,0000.0000,0000.0000
,,City (Small),,,,645878.300,4934735.908,18T,,0000.0000,0000.0000
,,City (Small),,,,644671.166,4929707.821,18T,,0000.0000,0000.0000
,,City (Small),,,,645037.823,4930027.174,18T,,0000.0000,0000.0000
,,City (Small),,,,640843.271,4933857.789,18T,,0000.0000,0000.0000
,,City (Small),,,,644722.601,4929897.895,18T,,0000.0000,0000.0000
,,City (Small),,,,646363.397,4934368.976,18T,,0000.0000,0000.0000
,,City (Small),,,,642979.359,4940061.342,18T,,0000.0000,0000.0000
,,City (Small),,,,644734.015,4929742.562,18T,,0000.0000,0000.0000
,,City (Small),,,,644606.796,4929384.100,18T,,0000.0000,0000.0000
,,City (Small),,,,646798.655,4929177.654,18T,,0000.0000,0000.0000
,,City (Small),,,,644470.915,4929414.417,18T,,0000.0000,0000.0000
,,City (Small),,,,648133.416,4934120.206,18T,,0000.0000,0000.0000
,,City (Small),,,,639024.613,4933796.329,18T,,0000.0000,0000.0000
,,City (Small),,,,647419.001,4929880.745,18T,,0000.0000,0000.0000
,,City (Small),,,,639219.400,4932867.011,18T,,0000.0000,0000.0000
,,City (Small),,,,639219.400,4932867.011,18T,,0000.0000,0000.0000
,,City (Small),,,,639219.400,4932867.011,18T,,0000.0000,0000.0000
,,City (Small),,,,639219.400,4932867.011,18T,,0000.0000,0000.0000
,,City (Small),,,,639219.400,4932867.011,18T,,0000.0000,0000.0000
,,City (Small),,,,639219.400,4932867.011,18T,,0000.0000,0000.0000
,,City (Small),,,,644809.812,4930266.581,18T,,0000.0000,0000.0000
,,City (Small),,,,638578.933,4933453.402,18T,,0000.0000,0000.0000
,,City (Small),,,,643851.893,4940458.531,18T,,0000.0000,0000.0000
,,City (Small),,,,676167.321,4939478.802,18T,,0000.0000,0000.0000
,,City (Small),,,,638547.630,4933430.507,18T,,0000.0000,0000.0000
,,City (Small),,,,644497.234,4929303.868,18T,,0000.0000,0000.0000
,,City (Small),,,,644383.858,4930468.251,18T,,0000.0000,0000.0000
,,City (Small),,,,645509.237,4938784.074,18T,,0000.0000,0000.0000
,,City (Small),,,,639835.233,4932691.332,18T,,0000.0000,0000.0000
,,City (Small),,,,644592.700,4930017.249,18T,,0000.0000,0000.0000
,,City (Small),,,,644551.150,4929382.862,18T,,0000.0000,0000.0000
,,City (Small),,,,645024.703,4933460.937,18T,,0000.0000,0000.0000
,,City (Small),,,,644595.488,4930606.320,18T,,0000.0000,0000.0000
,,City (Small),,,,647266.461,4929943.966,18T,,0000.0000,0000.0000
,,City (Small),,,,644722.601,4929897.895,18T,,0000.0000,0000.0000
,,City (Small),,,,640638.167,4934520.128,18T,,0000.0000,0000.0000
,,City (Small),,,,646393.279,4928812.874,18T,,0000.0000,0000.0000
,,City (Small),,,,639156.554,4932832.324,18T,,0000.0000,0000.0000
,,City (Small),,,,640636.722,4934586.776,18T,,0000.0000,0000.0000
,,City (Small),,,,648291.743,4932756.834,18T,,0000.0000,0000.0000
,,City (Small),,,,646424.830,4928824.699,18T,,0000.0000,0000.0000
,,City (Small),,,,644701.447,4929419.548,18T,,0000.0000,0000.0000
,,City (Small),,,,644667.917,4929496.595,18T,,0000.0000,0000.0000
,,City (Small),,,,644667.917,4929496.595,18T,,0000.0000,0000.0000
,,City (Small),,,,646534.879,4928882.747,18T,,0000.0000,0000.0000
,,City (Small),,,,641828.305,4933879.252,18T,,0000.0000,0000.0000
,,City (Small),,,,644685.912,4930830.603,18T,,0000.0000,0000.0000
,,City (Small),,,,644685.912,4930830.603,18T,,0000.0000,0000.0000
,,City (Small),,,,640231.928,4936033.833,18T,,0000.0000,0000.0000
,,City (Small),,,,646436.285,4928669.368,18T,,0000.0000,0000.0000
,,City (Small),,,,642390.081,4933269.216,18T,,0000.0000,0000.0000
,,City (Small),,,,642218.862,4933465.499,18T,,0000.0000,0000.0000
,,City (Small),,,,646145.922,4934497.435,18T,,0000.0000,0000.0000
,,City (Small),,,,641902.546,4933391.893,18T,,0000.0000,0000.0000
,,City (Small),,,,638936.092,4933105.425,18T,,0000.0000,0000.0000
,,City (Small),,,,654525.599,4930701.682,18T,,0000.0000,0000.0000
,,City (Small),,,,648330.331,4930023.745,18T,,0000.0000,0000.0000
,,City (Small),,,,648332.614,4929923.775,18T,,0000.0000,0000.0000
,,City (Small),,,,654930.400,4927732.724,18T,,0000.0000,0000.0000
,,City (Small),,,,661596.487,4930351.416,18T,,0000.0000,0000.0000
,,City (Small),,,,647485.114,4929771.110,18T,,0000.0000,0000.0000
,,City (Small),,,,649412.262,4928625.987,18T,,0000.0000,0000.0000
,,City (Small),,,,651175.379,4927722.093,18T,,0000.0000,0000.0000
,,City (Small),,,,649254.019,4928589.009,18T,,0000.0000,0000.0000
,,City (Small),,,,654013.189,4930511.681,18T,,0000.0000,0000.0000
,,City (Small),,,,642145.927,4926262.552,18T,,0000.0000,0000.0000
,,City (Small),,,,656459.897,4929636.570,18T,,0000.0000,0000.0000
,,City (Small),,,,649066.569,4928784.752,18T,,0000.0000,0000.0000
,,City (Small),,,,650331.978,4928069.285,18T,,0000.0000,0000.0000
,,City (Small),,,,650103.703,4927963.984,18T,,0000.0000,0000.0000
,,City (Small),,,,639124.508,4907861.215,18T,,0000.0000,0000.0000
,,City (Small),,,,648741.998,4928021.583,18T,,0000.0000,0000.0000
,,City (Small),,,,655685.111,4929440.124,18T,,0000.0000,0000.0000
,,City (Small),,,,650377.591,4928848.306,18T,,0000.0000,0000.0000
,,City (Small),,,,650256.026,4928945.518,18T,,0000.0000,0000.0000
,,City (Small),,,,650392.978,4928870.890,18T,,0000.0000,0000.0000
,,City (Small),,,,649379.114,4927991.743,18T,,0000.0000,0000.0000
,,City (Small),,,,652418.322,4930018.376,18T,,0000.0000,0000.0000
,,City (Small),,,,652418.322,4930018.376,18T,,0000.0000,0000.0000
,,City (Small),,,,652418.322,4930018.376,18T,,0000.0000,0000.0000
,,City (Small),,,,643783.722,4927043.152,18T,,0000.0000,0000.0000
,,City (Small),,,,648198.244,4929887.366,18T,,0000.0000,0000.0000
,,City (Small),,,,647487.254,4929326.615,18T,,0000.0000,0000.0000
,,City (Small),,,,649388.523,4927236.226,18T,,0000.0000,0000.0000
,,City (Small),,,,659165.340,4932514.293,18T,,0000.0000,0000.0000
,,City (Small),,,,652461.462,4928519.000,18T,,0000.0000,0000.0000
,,City (Small),,,,648245.430,4929910.670,18T,,0000.0000,0000.0000
,,City (Small),,,,653763.073,4927638.318,18T,,0000.0000,0000.0000
,,City (Small),,,,658781.394,4968695.119,18T,,0000.0000,0000.0000
,,City (Small),,,,655163.618,4929294.276,18T,,0000.0000,0000.0000
,,City (Small),,,,654590.967,4929291.737,18T,,0000.0000,0000.0000
,,City (Small),,,,653390.754,4935309.370,18T,,0000.0000,0000.0000
,,City (Small),,,,648936.899,4927848.228,18T,,0000.0000,0000.0000
,,City (Small),,,,649369.556,4927369.155,18T,,0000.0000,0000.0000
,,City (Small),,,,652318.500,4929527.018,18T,,0000.0000,0000.0000
,,City (Small),,,,652232.374,4930147.382,18T,,0000.0000,0000.0000
,,City (Small),,,,652232.374,4930147.382,18T,,0000.0000,0000.0000
,,City (Small),,,,650165.260,4928054.316,18T,,0000.0000,0000.0000
,,City (Small),,,,654788.132,4929696.543,18T,,0000.0000,0000.0000
,,City (Small),,,,652384.928,4927372.466,18T,,0000.0000,0000.0000
,,City (Small),,,,652273.420,4930092.775,18T,,0000.0000,0000.0000
,,City (Small),,,,651947.888,4929729.503,18T,,0000.0000,0000.0000
,,City (Small),,,,656794.288,4930611.583,18T,,0000.0000,0000.0000
,,City (Small),,,,650670.263,4925143.077,18T,,0000.0000,0000.0000
,,City (Small),,,,647965.955,4929959.865,18T,,0000.0000,0000.0000
,,City (Small),,,,652751.427,4929381.589,18T,,0000.0000,0000.0000
,,City (Small),,,,651109.273,4923375.056,18T,,0000.0000,0000.0000
,,City (Small),,,,652100.368,4930010.922,18T,,0000.0000,0000.0000
,,City (Small),,,,650906.313,4927660.271,18T,,0000.0000,0000.0000
,,City (Small),,,,653621.516,4927568.286,18T,,0000.0000,0000.0000
,,City (Small),,,,646574.208,4927138.816,18T,,0000.0000,0000.0000
,,City (Small),,,,653733.947,4930549.521,18T,,0000.0000,0000.0000
,,City (Small),,,,653710.365,4930537.848,18T,,0000.0000,0000.0000
,,City (Small),,,,659519.606,4932334.042,18T,,0000.0000,0000.0000
,,City (Small),,,,649484.839,4928583.202,18T,,0000.0000,0000.0000
,,City (Small),,,,649468.682,4928593.944,18T,,0000.0000,0000.0000
,,City (Small),,,,649986.491,4928561.421,18T,,0000.0000,0000.0000
,,City (Small),,,,648332.614,4929923.775,18T,,0000.0000,0000.0000
,,City (Small),,,,648332.614,4929923.775,18T,,0000.0000,0000.0000
,,City (Small),,,,648374.388,4929835.819,18T,,0000.0000,0000.0000
,,City (Small),,,,648303.187,4930167.603,18T,,0000.0000,0000.0000
,,City (Small),,,,650258.106,4928167.600,18T,,0000.0000,0000.0000
,,City (Small),,,,650523.883,4927340.216,18T,,0000.0000,0000.0000
,,City (Small),,,,649428.674,4928604.137,18T,,0000.0000,0000.0000
,,City (Small),,,,649286.586,4928556.416,18T,,0000.0000,0000.0000
,,City (Small),,,,649055.661,4927873.179,18T,,0000.0000,0000.0000
,,City (Small),,,,650256.565,4928234.247,18T,,0000.0000,0000.0000
